rank,title,singer,album,date,like,week
29,봄인가 봐 (Spring Love),"에릭남 (Eric Nam), 웬디 (WENDY)",봄인가 봐 (Spring Love) - SM STATION,2016.04.25 ~ 2016.05.01,119765,4
30,PICK ME,PRODUCE 101,PRODUCE 101 - PICK ME,2016.04.25 ~ 2016.05.01,54090,4
31,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.04.25 ~ 2016.05.01,49279,4
32,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.25 ~ 2016.05.01,34195,4
33,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),여자친구 2nd Mini Album 'Flower Bud',2016.04.25 ~ 2016.05.01,143745,4
34,또 다시 사랑,임창정,또 다시 사랑,2016.04.25 ~ 2016.05.01,198652,4
35,MY STAR,이하이,SEOULITE,2016.04.25 ~ 2016.05.01,32970,4
36,With You,린,태양의 후예 OST Part.7,2016.04.25 ~ 2016.05.01,28049,4
37,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2016.04.25 ~ 2016.05.01,345195,4
38,Rain,태연 (TAEYEON),Rain - SM STATION,2016.04.25 ~ 2016.05.01,191359,4
39,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.04.25 ~ 2016.05.01,62851,4
40,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.04.25 ~ 2016.05.01,29639,4
41,야 하고 싶어 (Feat. 시우민 of EXO),지민,야 하고 싶어,2016.04.25 ~ 2016.05.01,57870,4
42,유레카 (Feat. Zion.T),지코 (ZICO),GALLERY,2016.04.25 ~ 2016.05.01,93621,4
43,Dream (Prod. by 박근태),"수지 (Suzy), 백현 (BAEKHYUN)",Dream,2016.04.25 ~ 2016.05.01,226405,4
44,Destiny (나의 지구),러블리즈,A New Trilogy,2016.04.25 ~ 2016.05.01,42974,4
45,예쁘다,세븐틴 (SEVENTEEN),SEVENTEEN 1st Album First 'LOVE&LETTER',2016.04.25 ~ 2016.05.01,158042,4
46,걱정말아요 그대,이적,응답하라 1988 OST Part.2,2016.04.25 ~ 2016.05.01,185176,4
47,스토커,10CM,3.0,2016.04.25 ~ 2016.05.01,283176,4
48,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.04.25 ~ 2016.05.01,51963,4
49,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.04.25 ~ 2016.05.01,91931,4
50,Love Yourself,Justin Bieber,Purpose (Deluxe),2016.04.25 ~ 2016.05.01,317253,4
51,빗속으로,장범준,장범준 2집,2016.04.25 ~ 2016.05.01,29706,4
52,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.04.25 ~ 2016.05.01,234162,4
53,그댄 행복에 살텐데,김범수,투유 프로젝트 - 슈가맨 Part.16,2016.04.25 ~ 2016.05.01,40681,4
54,손잡아 줘요,이하이,SEOULITE,2016.04.25 ~ 2016.05.01,49084,4
55,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.25 ~ 2016.05.01,27598,4
56,I'm Not The Only One,Sam Smith,In The Lonely Hour,2016.04.25 ~ 2016.05.01,295528,4
57,Walkin' In The Rain,블락비 (Block B),Blooming Period,2016.04.25 ~ 2016.05.01,39391,4
58,소녀,오혁,응답하라 1988 OST Part.3,2016.04.25 ~ 2016.05.01,217516,4
59,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2016.04.25 ~ 2016.05.01,190941,4
60,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.04.25 ~ 2016.05.01,177218,4
61,또 하루 (Feat. 개코),개리,또 하루,2016.04.25 ~ 2016.05.01,87625,4
62,Ah-Choo,러블리즈,Lovelyz8,2016.04.25 ~ 2016.05.01,89971,4
63,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.04.25 ~ 2016.05.01,56759,4
64,봄날의 기억,비투비,Remember that,2016.04.25 ~ 2016.05.01,114195,4
65,나비무덤,테이크 (TAKE),To Girl,2016.04.25 ~ 2016.05.01,56819,4
66,사랑이었다 (Feat. 루나 of f(x)),지코 (ZICO),Break Up 2 Make Up,2016.04.25 ~ 2016.05.01,122379,4
67,I Miss You,마마무 (Mamamoo),I Miss You,2016.04.25 ~ 2016.05.01,76304,4
68,이 노래가 끝나면 (Feat. DAVII),용준형,이 노래가 끝나면,2016.04.25 ~ 2016.05.01,17469,4
69,센치해,WINNER,EXIT : E,2016.04.25 ~ 2016.05.01,84540,4
70,제주도의 푸른 밤,태연 (TAEYEON),밴드 고맙삼다,2016.04.25 ~ 2016.05.01,103096,4
71,커플,젝스키스,Special,2016.04.25 ~ 2016.05.01,70511,4
72,우주를 건너,백예린 (Yerin Baek),FRANK,2016.04.25 ~ 2016.05.01,180082,4
73,홍대에 가면,홍대광,홍대에 가면,2016.04.25 ~ 2016.05.01,11355,4
74,아마도 그건,"Crush, 로꼬",투유 프로젝트 - 슈가맨 Part.3,2016.04.25 ~ 2016.05.01,97482,4
75,1cm의 자존심,마마무 (Mamamoo),1cm의 자존심,2016.04.25 ~ 2016.05.01,41483,4
76,네가 손짓해주면,Apink (에이핑크),네가 손짓해주면,2016.04.25 ~ 2016.05.01,26082,4
77,친구라도 될 걸 그랬어,거미,Like Them,2016.04.25 ~ 2016.05.01,91533,4
78,다이너마이트,VIXX (빅스),Zelos,2016.04.25 ~ 2016.05.01,28779,4
79,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐),복면가왕 54회,2016.04.25 ~ 2016.05.01,22640,4
80,I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album,2016.04.25 ~ 2016.05.01,230964,4
81,취향저격,iKON,WELCOME BACK,2016.04.25 ~ 2016.05.01,148612,4
82,사랑의 바보,더 넛츠 (The NuTs),The Nuts,2016.04.25 ~ 2016.05.01,110975,4
83,너의 목소리,먼데이 키즈 (Monday Kiz),너의 목소리,2016.04.25 ~ 2016.05.01,6745,4
84,사랑이었다 (Song By 태일),블락비 (Block B),Blooming Period,2016.04.25 ~ 2016.05.01,59948,4
85,Okey Dokey,"MINO (송민호), 지코 (ZICO)",쇼미더머니 4 Episode 6,2016.04.25 ~ 2016.05.01,91396,4
86,봄비,장범준,장범준 2집,2016.04.25 ~ 2016.05.01,53315,4
87,질투 (Duet. 키썸),유성은,질투 (Duet. 키썸),2016.04.25 ~ 2016.05.01,21488,4
88,니가 하면 로맨스 (Feat. 다비치),케이윌,니가 하면 로맨스,2016.04.25 ~ 2016.05.01,51717,4
89,기대해도 좋은 날,마마무 (Mamamoo),LG G5 & Friends OST,2016.04.25 ~ 2016.05.01,26929,4
90,예쁘잖아,기리보이,예쁘잖아,2016.04.25 ~ 2016.05.01,121768,4
91,그녀를 찾아주세요,더 네임,In The Name Of Love (The Name Best & New),2016.04.25 ~ 2016.05.01,69256,4
92,이렇게 예뻤나 (YOU'RE SO FINE),CNBLUE (씨엔블루),BLUEMING,2016.04.25 ~ 2016.05.01,22308,4
93,공감 (Feat. 서영은),정준영,공감,2016.04.25 ~ 2016.05.01,81834,4
94,NICE 2 MEET U (Prod. by ZICO) (Feat. 소야),마이티 마우스,NICE 2 MEET U (Prod. by ZICO),2016.04.25 ~ 2016.05.01,6016,4
95,딴따라 (Feat. 우혜미),개리,딴따라 OST Part.1,2016.04.25 ~ 2016.05.01,4234,4
96,사랑했던걸까,양다일,Say,2016.04.25 ~ 2016.05.01,51961,4
97,Dynamic Love,박보람,Dynamic Love,2016.04.25 ~ 2016.05.01,8241,4
98,살아있네,박진영,Still Alive,2016.04.25 ~ 2016.05.01,10396,4
99,안봐도 비디오 (Feat. BOBBY),이하이,SEOULITE,2016.04.25 ~ 2016.05.01,20872,4
100,Hello,Adele,Hello,2016.04.25 ~ 2016.05.01,152938,4
1,CHEER UP,TWICE (트와이스),PAGE TWO,2016.05.02 ~ 2016.05.08,215829,1
2,RE-BYE,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,77475,1
3,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,내 입술 따뜻한 커피처럼,2016.05.02 ~ 2016.05.08,75099,1
4,하늘바라기 (Feat. 하림),정은지,Dream,2016.05.02 ~ 2016.05.08,171120,1
5,봄이 좋냐??,10CM,3.2,2016.05.02 ~ 2016.05.08,191548,1
6,사람들이 움직이는 게,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,56578,1
7,이 사랑,다비치,태양의 후예 OST Part.3,2016.05.02 ~ 2016.05.08,181211,1
8,Toy,블락비 (Block B),Blooming Period,2016.05.02 ~ 2016.05.08,131031,1
9,You Are My Everything,거미,태양의 후예 OST Part.4,2016.05.02 ~ 2016.05.08,144215,1
10,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.05.02 ~ 2016.05.08,123761,1
11,새삼스럽게 왜,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,30258,1
12,어디에도,엠씨더맥스 (M.C the MAX),pathos,2016.05.02 ~ 2016.05.08,255662,1
13,How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.05.02 ~ 2016.05.08,73908,1
14,넌 is 뭔들,마마무 (Mamamoo),Melting,2016.05.02 ~ 2016.05.08,105838,1
15,ALWAYS,윤미래,태양의 후예 OST Part.1,2016.05.02 ~ 2016.05.08,134927,1
16,시간을 달려서 (Rough),여자친구 (GFRIEND),여자친구 3rd Mini Album 'SNOWFLAKE',2016.05.02 ~ 2016.05.08,175161,1
17,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.05.02 ~ 2016.05.08,79703,1
18,불타오르네 (FIRE),방탄소년단,화양연화 Young Forever,2016.05.02 ~ 2016.05.08,244875,1
19,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.05.02 ~ 2016.05.08,91331,1
20,D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2016.05.02 ~ 2016.05.08,267462,1
21,초록창가,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,27656,1
22,너는 나 나는 너,지코 (ZICO),Break Up 2 Make Up,2016.05.02 ~ 2016.05.08,155166,1
23,우아해 (woo ah),Crush,Interlude,2016.05.02 ~ 2016.05.08,71828,1
24,Everytime,"첸 (CHEN), 펀치 (Punch)",태양의 후예 OST Part.2,2016.05.02 ~ 2016.05.08,151384,1
25,Dream Girls,아이오아이 (I.O.I),아이오아이 (I.O.I) 1st Mini Album 'Chrysalis',2016.05.02 ~ 2016.05.08,48583,1
26,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.05.02 ~ 2016.05.08,72204,1
27,사소한 것에서,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,17862,1
28,Boys And Girls (Feat. Babylon),지코 (ZICO),Boys and Girls,2016.05.02 ~ 2016.05.08,170816,1
29,한숨,이하이,SEOULITE,2016.05.02 ~ 2016.05.08,287362,1
30,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.05.02 ~ 2016.05.08,40734,1
31,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.05.02 ~ 2016.05.08,95468,1
32,OOH-AHH하게,TWICE (트와이스),THE STORY BEGINS,2016.05.02 ~ 2016.05.08,147550,1
33,주변인,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.02 ~ 2016.05.08,20530,1
34,잊어버리지마 (Feat. 태연),Crush,잊어버리지마,2016.05.02 ~ 2016.05.08,207900,1
35,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.05.02 ~ 2016.05.08,63406,1
36,PICK ME,PRODUCE 101,PRODUCE 101 - PICK ME,2016.05.02 ~ 2016.05.08,54090,1
37,1년 365일 (Feat. 거미),바이브,Repeat,2016.05.02 ~ 2016.05.08,17031,1
38,봄인가 봐 (Spring Love),"에릭남 (Eric Nam), 웬디 (WENDY)",봄인가 봐 (Spring Love) - SM STATION,2016.05.02 ~ 2016.05.08,119765,1
39,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),여자친구 2nd Mini Album 'Flower Bud',2016.05.02 ~ 2016.05.08,143745,1
40,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.05.02 ~ 2016.05.08,34195,1
41,또 다시 사랑,임창정,또 다시 사랑,2016.05.02 ~ 2016.05.08,198652,1
42,몇 년 후에,블락비 (Block B),몇 년 후에,2016.05.02 ~ 2016.05.08,63612,1
43,커플,젝스키스,Special,2016.05.02 ~ 2016.05.08,70511,1
44,Rain,태연 (TAEYEON),Rain - SM STATION,2016.05.02 ~ 2016.05.08,191359,1
45,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.05.02 ~ 2016.05.08,49279,1
46,유레카 (Feat. Zion.T),지코 (ZICO),GALLERY,2016.05.02 ~ 2016.05.08,93621,1
47,With You,린,태양의 후예 OST Part.7,2016.05.02 ~ 2016.05.08,28049,1
48,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.05.02 ~ 2016.05.08,29639,1
49,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2016.05.02 ~ 2016.05.08,345195,1
50,Dream (Prod. by 박근태),"수지 (Suzy), 백현 (BAEKHYUN)",Dream,2016.05.02 ~ 2016.05.08,226405,1
51,스토커,10CM,3.0,2016.05.02 ~ 2016.05.08,283176,1
52,야 하고 싶어 (Feat. 시우민 of EXO),지민,야 하고 싶어,2016.05.02 ~ 2016.05.08,57870,1
53,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.05.02 ~ 2016.05.08,62851,1
54,MY STAR,이하이,SEOULITE,2016.05.02 ~ 2016.05.08,32970,1
55,걱정말아요 그대,이적,응답하라 1988 OST Part.2,2016.05.02 ~ 2016.05.08,185176,1
56,예쁘다,세븐틴 (SEVENTEEN),SEVENTEEN 1st Album First 'LOVE&LETTER',2016.05.02 ~ 2016.05.08,158042,1
57,Love Yourself,Justin Bieber,Purpose (Deluxe),2016.05.02 ~ 2016.05.08,317253,1
58,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.05.02 ~ 2016.05.08,51963,1
59,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.05.02 ~ 2016.05.08,91931,1
60,Save ME,방탄소년단,화양연화 Young Forever,2016.05.02 ~ 2016.05.08,199879,1
61,I'm Not The Only One,Sam Smith,In The Lonely Hour,2016.05.02 ~ 2016.05.08,295528,1
62,그댄 행복에 살텐데,김범수,투유 프로젝트 - 슈가맨 Part.16,2016.05.02 ~ 2016.05.08,40681,1
63,벚꽃이 지면,아이오아이 (I.O.I),아이오아이 (I.O.I) 1st Mini Album 'Chrysalis',2016.05.02 ~ 2016.05.08,85095,1
64,Ah-Choo,러블리즈,Lovelyz8,2016.05.02 ~ 2016.05.08,89971,1
65,Destiny (나의 지구),러블리즈,A New Trilogy,2016.05.02 ~ 2016.05.08,42974,1
66,소녀,오혁,응답하라 1988 OST Part.3,2016.05.02 ~ 2016.05.08,217516,1
67,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.05.02 ~ 2016.05.08,234162,1
68,손잡아 줘요,이하이,SEOULITE,2016.05.02 ~ 2016.05.08,49084,1
69,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.05.02 ~ 2016.05.08,27598,1
70,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2016.05.02 ~ 2016.05.08,190941,1
71,빗속으로,장범준,장범준 2집,2016.05.02 ~ 2016.05.08,29706,1
72,사랑이었다 (Feat. 루나 of f(x)),지코 (ZICO),Break Up 2 Make Up,2016.05.02 ~ 2016.05.08,122379,1
73,또 하루 (Feat. 개코),개리,또 하루,2016.05.02 ~ 2016.05.08,87625,1
74,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.05.02 ~ 2016.05.08,177218,1
75,Walkin' In The Rain,블락비 (Block B),Blooming Period,2016.05.02 ~ 2016.05.08,39391,1
76,아마도 그건,"Crush, 로꼬",투유 프로젝트 - 슈가맨 Part.3,2016.05.02 ~ 2016.05.08,97482,1
77,오늘 쓱,"버벌진트, 양다일",오늘 쓱,2016.05.02 ~ 2016.05.08,11335,1
78,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.05.02 ~ 2016.05.08,56759,1
79,나비무덤,테이크 (TAKE),To Girl,2016.05.02 ~ 2016.05.08,56819,1
80,I Miss You,마마무 (Mamamoo),I Miss You,2016.05.02 ~ 2016.05.08,76304,1
81,제주도의 푸른 밤,태연 (TAEYEON),밴드 고맙삼다,2016.05.02 ~ 2016.05.08,103096,1
82,친구라도 될 걸 그랬어,거미,Like Them,2016.05.02 ~ 2016.05.08,91533,1
83,센치해,WINNER,EXIT : E,2016.05.02 ~ 2016.05.08,84540,1
84,봄날의 기억,비투비,Remember that,2016.05.02 ~ 2016.05.08,114195,1
85,다이너마이트,VIXX (빅스),Zelos,2016.05.02 ~ 2016.05.08,28779,1
86,EPILOGUE : Young Forever,방탄소년단,화양연화 Young Forever,2016.05.02 ~ 2016.05.08,145692,1
87,우주를 건너,백예린 (Yerin Baek),FRANK,2016.05.02 ~ 2016.05.08,180082,1
88,사랑이었다 (Song By 태일),블락비 (Block B),Blooming Period,2016.05.02 ~ 2016.05.08,59948,1
89,똑 똑 똑,아이오아이 (I.O.I),아이오아이 (I.O.I) 1st Mini Album 'Chrysalis',2016.05.02 ~ 2016.05.08,21579,1
90,9 to 5 (Feat. Gaeko),Crush,Interlude,2016.05.02 ~ 2016.05.08,12568,1
91,사랑의 바보,더 넛츠 (The NuTs),The Nuts,2016.05.02 ~ 2016.05.08,110975,1
92,I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album,2016.05.02 ~ 2016.05.08,230964,1
93,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐),복면가왕 54회,2016.05.02 ~ 2016.05.08,22640,1
94,딴따라 (Feat. 우혜미),개리,딴따라 OST Part.1,2016.05.02 ~ 2016.05.08,4234,1
95,1cm의 자존심,마마무 (Mamamoo),1cm의 자존심,2016.05.02 ~ 2016.05.08,41483,1
96,취향저격,iKON,WELCOME BACK,2016.05.02 ~ 2016.05.08,148612,1
97,이 노래가 끝나면 (Feat. DAVII),용준형,이 노래가 끝나면,2016.05.02 ~ 2016.05.08,17469,1
98,Okey Dokey,"MINO (송민호), 지코 (ZICO)",쇼미더머니 4 Episode 6,2016.05.02 ~ 2016.05.08,91396,1
99,질투 (Duet. 키썸),유성은,질투 (Duet. 키썸),2016.05.02 ~ 2016.05.08,21488,1
100,네가 손짓해주면,Apink (에이핑크),네가 손짓해주면,2016.05.02 ~ 2016.05.08,26082,1
1,CHEER UP,TWICE (트와이스),PAGE TWO,2016.05.09 ~ 2016.05.15,215829,2
2,RE-BYE,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,77475,2
3,하늘바라기 (Feat. 하림),정은지,Dream,2016.05.09 ~ 2016.05.15,171120,2
4,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,내 입술 따뜻한 커피처럼,2016.05.09 ~ 2016.05.15,75099,2
5,봄이 좋냐??,10CM,3.2,2016.05.09 ~ 2016.05.15,191548,2
6,우아해 (woo ah),Crush,Interlude,2016.05.09 ~ 2016.05.15,71828,2
7,사람들이 움직이는 게,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,56578,2
8,이 사랑,다비치,태양의 후예 OST Part.3,2016.05.09 ~ 2016.05.15,181211,2
9,Toy,블락비 (Block B),Blooming Period,2016.05.09 ~ 2016.05.15,131031,2
10,You Are My Everything,거미,태양의 후예 OST Part.4,2016.05.09 ~ 2016.05.15,144215,2
11,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.05.09 ~ 2016.05.15,123761,2
12,Dream Girls,아이오아이 (I.O.I),아이오아이 (I.O.I) 1st Mini Album 'Chrysalis',2016.05.09 ~ 2016.05.15,48583,2
13,어디에도,엠씨더맥스 (M.C the MAX),pathos,2016.05.09 ~ 2016.05.15,255662,2
14,D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2016.05.09 ~ 2016.05.15,267462,2
15,넌 is 뭔들,마마무 (Mamamoo),Melting,2016.05.09 ~ 2016.05.15,105838,2
16,시간을 달려서 (Rough),여자친구 (GFRIEND),여자친구 3rd Mini Album 'SNOWFLAKE',2016.05.09 ~ 2016.05.15,175161,2
17,How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.05.09 ~ 2016.05.15,73908,2
18,ALWAYS,윤미래,태양의 후예 OST Part.1,2016.05.09 ~ 2016.05.15,134927,2
19,불타오르네 (FIRE),방탄소년단,화양연화 Young Forever,2016.05.09 ~ 2016.05.15,244875,2
20,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.05.09 ~ 2016.05.15,79703,2
21,너는 나 나는 너,지코 (ZICO),Break Up 2 Make Up,2016.05.09 ~ 2016.05.15,155166,2
22,새삼스럽게 왜,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,30258,2
23,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.05.09 ~ 2016.05.15,91331,2
24,Everytime,"첸 (CHEN), 펀치 (Punch)",태양의 후예 OST Part.2,2016.05.09 ~ 2016.05.15,151384,2
25,Boys And Girls (Feat. Babylon),지코 (ZICO),Boys and Girls,2016.05.09 ~ 2016.05.15,170816,2
26,OOH-AHH하게,TWICE (트와이스),THE STORY BEGINS,2016.05.09 ~ 2016.05.15,147550,2
27,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.05.09 ~ 2016.05.15,72204,2
28,한숨,이하이,SEOULITE,2016.05.09 ~ 2016.05.15,287362,2
29,The Day,"케이윌, 백현 (BAEKHYUN)",The Day - SM STATION,2016.05.09 ~ 2016.05.15,57417,2
30,끄덕끄덕,남우현,Write..,2016.05.09 ~ 2016.05.15,33656,2
31,잊어버리지마 (Feat. 태연),Crush,잊어버리지마,2016.05.09 ~ 2016.05.15,207900,2
32,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.05.09 ~ 2016.05.15,95468,2
33,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.05.09 ~ 2016.05.15,40734,2
34,초록창가,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,27656,2
35,PICK ME,PRODUCE 101,PRODUCE 101 - PICK ME,2016.05.09 ~ 2016.05.15,54090,2
36,I Just Wanna Dance,티파니 (TIFFANY),I Just Wanna Dance - The 1st Mini Album,2016.05.09 ~ 2016.05.15,20629,2
37,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.05.09 ~ 2016.05.15,63406,2
38,마치 비행기 (Feat. 개리),San E (산이),마치 비행기,2016.05.09 ~ 2016.05.15,15431,2
39,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),여자친구 2nd Mini Album 'Flower Bud',2016.05.09 ~ 2016.05.15,143745,2
40,또 다시 사랑,임창정,또 다시 사랑,2016.05.09 ~ 2016.05.15,198652,2
41,벚꽃이 지면,아이오아이 (I.O.I),아이오아이 (I.O.I) 1st Mini Album 'Chrysalis',2016.05.09 ~ 2016.05.15,85095,2
42,커플,젝스키스,Special,2016.05.09 ~ 2016.05.15,70511,2
43,1년 365일 (Feat. 거미),바이브,Repeat,2016.05.09 ~ 2016.05.15,17031,2
44,봄인가 봐 (Spring Love),"에릭남 (Eric Nam), 웬디 (WENDY)",봄인가 봐 (Spring Love) - SM STATION,2016.05.09 ~ 2016.05.15,119765,2
45,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.05.09 ~ 2016.05.15,34195,2
46,사소한 것에서,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,17862,2
47,Rain,태연 (TAEYEON),Rain - SM STATION,2016.05.09 ~ 2016.05.15,191359,2
48,유레카 (Feat. Zion.T),지코 (ZICO),GALLERY,2016.05.09 ~ 2016.05.15,93621,2
49,몇 년 후에,블락비 (Block B),몇 년 후에,2016.05.09 ~ 2016.05.15,63612,2
50,꿈처럼,벤,또 오해영 OST Part.2,2016.05.09 ~ 2016.05.15,136391,2
51,Love Yourself,Justin Bieber,Purpose (Deluxe),2016.05.09 ~ 2016.05.15,317253,2
52,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.05.09 ~ 2016.05.15,49279,2
53,안아줘,정준일,Lo9ve3r4s,2016.05.09 ~ 2016.05.15,244291,2
54,주변인,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.09 ~ 2016.05.15,20530,2
55,스토커,10CM,3.0,2016.05.09 ~ 2016.05.15,283176,2
56,Dream (Prod. by 박근태),"수지 (Suzy), 백현 (BAEKHYUN)",Dream,2016.05.09 ~ 2016.05.15,226405,2
57,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.05.09 ~ 2016.05.15,51963,2
58,걱정말아요 그대,이적,응답하라 1988 OST Part.2,2016.05.09 ~ 2016.05.15,185176,2
59,I'm Not The Only One,Sam Smith,In The Lonely Hour,2016.05.09 ~ 2016.05.15,295528,2
60,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.05.09 ~ 2016.05.15,91931,2
61,야 하고 싶어 (Feat. 시우민 of EXO),지민,야 하고 싶어,2016.05.09 ~ 2016.05.15,57870,2
62,예쁘다,세븐틴 (SEVENTEEN),SEVENTEEN 1st Album First 'LOVE&LETTER',2016.05.09 ~ 2016.05.15,158042,2
63,With You,린,태양의 후예 OST Part.7,2016.05.09 ~ 2016.05.15,28049,2
64,매일 매일 기다려 (우리 동네 음악대장),하현우 (국카스텐),복면가왕 58회,2016.05.09 ~ 2016.05.15,28036,2
65,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2016.05.09 ~ 2016.05.15,345195,2
66,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.05.09 ~ 2016.05.15,62851,2
