rank,title,singer,album,date,like,month,year,season
13,이사람,"효린, 전효성, 현아, 니콜, 나나 (애프터스쿨)",2012 SBS 가요대전 The Color Of K-Pop 'Dazzling Red',2013.01.14.03,15751,1,2013,winter
14,메뚜기월드,유재석,박명수의 어떤가요,2013.01.14.03,14794,1,2013,winter
15,하지 못한 말,노을,TIME FOR LOVE,2013.01.14.03,94778,1,2013,winter
16,매력있어,AKMU (악뮤),SBS K팝 스타 시즌2 '매력있어',2013.01.14.03,39235,1,2013,winter
17,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,Primary And The Messengers LP,2013.01.14.03,122766,1,2013,winter
18,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),학교 OST Part.3,2013.01.14.03,38376,1,2013,winter
19,섹시 보이 (Feat. 영지),하하,박명수의 어떤가요,2013.01.14.03,9466,1,2013,winter
20,반창꼬,노을,반창꼬,2013.01.14.03,32024,1,2013,winter
21,안아보자 (Feat. 정엽),제아,Just JeA,2013.01.14.03,12495,1,2013,winter
22,보여줄게,에일리(Ailee),Invitation,2013.01.14.03,103229,1,2013,winter
23,나쁜 사람,JUNIEL,원앤원 (1&1),2013.01.14.03,45215,1,2013,winter
24,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)",2013.01.14.03,76045,1,2013,winter
25,TALK THAT,시크릿,TALK THAT,2013.01.14.03,12099,1,2013,winter
26,친구 아닌 남자로,이석훈,친구 아닌 남자로,2013.01.14.03,12797,1,2013,winter
27,빗소리,B.A.P,빗소리,2013.01.14.03,13185,1,2013,winter
28,Call Me Maybe,Carly Rae Jepsen,Call Me Maybe,2013.01.14.03,91189,1,2013,winter
29,다 잊었니,2BIC(투빅),다 잊었니,2013.01.14.03,7073,1,2013,winter
30,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2013.01.14.03,171261,1,2013,winter
31,다리꼬지마,AKMU (악뮤),SBS K팝 스타 시즌2 '다리꼬지마',2013.01.14.03,43418,1,2013,winter
32,일년전에,"ABLE (장현승), 정은지, 김남주 (에이핑크)",'A Cube' For Season # White,2013.01.14.03,16537,1,2013,winter
33,먼지가 되어,"로이킴, 정준영",슈퍼스타 K4 Top 12 Part.1,2013.01.14.03,61018,1,2013,winter
34,일 년째,지아,ANEMONE,2013.01.14.03,14191,1,2013,winter
35,행복하니 (Feat. 조현아 Of 어반자카파),배치기,4집 Part.2,2013.01.14.03,15812,1,2013,winter
36,힐링이 필요해,로이킴,슈퍼스타K4 Top 12 Part.6,2013.01.14.03,38201,1,2013,winter
37,사랑은 이렇게,케이윌,청담동 앨리스 OST Part.4,2013.01.14.03,9912,1,2013,winter
38,엄마를 닮았네,길,박명수의 어떤가요,2013.01.14.03,5929,1,2013,winter
39,귀여워 (With 권정열 Of 10cm),별,귀여워,2013.01.14.03,50666,1,2013,winter
40,바람기억,나얼,Principle Of My Soul,2013.01.14.03,222318,1,2013,winter
41,이러지마 제발 (Please Don't...),케이윌,The 3rd Album Part.1,2013.01.14.03,84348,1,2013,winter
42,휘파람,로이킴,슈퍼스타 K4 Top 12 Part.2,2013.01.14.03,55462,1,2013,winter
43,이기적이야,알리 (ALi),이기적이야,2013.01.14.03,1834,1,2013,winter
44,IT'S OVER (Feat. 박보영),스피드,Superior SPEED,2013.01.14.03,3069,1,2013,winter
45,All For You,"서인국, 정은지",응답하라 1997 Love Story Part 1,2013.01.14.03,197499,1,2013,winter
46,Officially Missing You,긱스 (Geeks),Officially Missing You,2013.01.14.03,199457,1,2013,winter
47,다 예뻐,"한선화, 영재",다 예뻐,2013.01.14.03,15011,1,2013,winter
48,그대가 잠든 사이,제아,Just JeA,2013.01.14.03,6332,1,2013,winter
49,소풍 (Feat. 윤하),소지섭,6시...운동장,2013.01.14.03,6342,1,2013,winter
50,하얀 설레임 (White Love),"케이윌, 소유 (SOYOU), 정민",Starship Planet 2012 (스타쉽플래닛),2013.01.14.03,19212,1,2013,winter
51,키다리 아저씨,백아연,청담동 앨리스 OST Part.3,2013.01.14.03,13074,1,2013,winter
52,24/7,2YOON (포미닛 투윤),Harvest Moon,2013.01.14.03,12294,1,2013,winter
53,Don't Go,디셈버,The Last Legacy,2013.01.14.03,6690,1,2013,winter
54,청개구리,김보경 (NEON),학교 OST Part.4,2013.01.14.03,8852,1,2013,winter
55,니가 없을 때 (Feat. Zion.T),인피니트H,FLY HIGH,2013.01.14.03,23203,1,2013,winter
56,똑같은 사랑 똑같은 이별,어반자카파,[02],2013.01.14.03,47851,1,2013,winter
57,저녁 하늘,에일리(Ailee),Invitation,2013.01.14.03,192782,1,2013,winter
58,슬픈약속 (Feat. 다비치),스피드,SPEED OF LIGHT,2013.01.14.03,4443,1,2013,winter
59,Yesterday,"정진운, L.Joe, 이준, HOYA(이호원), 이기광",2012 SBS 가요대전 The Color Of K-Pop 'Dynamic Black',2013.01.14.03,17274,1,2013,winter
60,그 사람 (원곡가수 이승철),The One (더원),'나는 가수다 2' 2012 가왕전 파이널,2013.01.14.03,4243,1,2013,winter
61,사랑해요,정준하,박명수의 어떤가요,2013.01.14.03,5862,1,2013,winter
62,닐리리맘보,블락비 (Block B),BLOCKBUSTER,2013.01.14.03,60531,1,2013,winter
63,You＆I,먼데이 키즈 (Monday Kiz),You＆I,2013.01.14.03,11444,1,2013,winter
64,걱정마쇼 (Feat. 우혜미 & Loptimist),배치기,4집 Part.2,2013.01.14.03,6632,1,2013,winter
65,허수아비,이하이,허수아비,2013.01.14.03,40401,1,2013,winter
66,I Need You,"허각, 지아",I Need You,2013.01.14.03,131378,1,2013,winter
67,말리꽃 (원곡가수 이승철),이정(J.Lee),'나는 가수다 2' 10월 B조 경연,2013.01.14.03,24712,1,2013,winter
68,피어나,가인,Talk About S.,2013.01.14.03,66828,1,2013,winter
69,Express 999,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.01.14.03,23044,1,2013,winter
70,If You Love Me (Feat. 박재범),NS 윤지,If You Love Me (Feat. 박재범),2013.01.14.03,68383,1,2013,winter
71,노가르시아,노홍철,박명수의 어떤가요,2013.01.14.03,4488,1,2013,winter
72,스쳐간다,로이킴,스쳐간다,2013.01.14.03,23633,1,2013,winter
73,크레용 (Crayon),G-DRAGON,One Of A Kind,2013.01.14.03,61688,1,2013,winter
74,300원짜리 커피,소울스타 (SOULSTAR),300원짜리 커피,2013.01.14.03,9487,1,2013,winter
75,있기 없기,달샤벳,있기 없기,2013.01.14.03,10917,1,2013,winter
76,아이야 (I Yah),보이프렌드,아이야 (I Yah),2013.01.14.03,4164,1,2013,winter
77,지혈,옥주현,지혈,2013.01.14.03,1618,1,2013,winter
78,못해 (Feat. 개코 Of Dynamic Duo),인피니트H,FLY HIGH,2013.01.14.03,19031,1,2013,winter
79,Missing You (Feat. 김윤아 Of 자우림),G-DRAGON,One Of A Kind,2013.01.14.03,124048,1,2013,winter
80,"밤하늘의 별을 4 (With 푸름, 진영 Of 엠스트리트)",양정승,Cello,2013.01.14.03,10865,1,2013,winter
81,Suit & Tie (Feat. Jay-Z),Justin Timberlake,Suit & Tie (Feat. Jay-Z),2013.01.14.03,11318,1,2013,winter
82,인어공주,"강지영, 보라, 한선화, 허가윤 (4minute), 리지 (오렌지 캬라멜)",2012 SBS 가요대전 The Color Of K-Pop 'Mystic White',2013.01.14.03,21170,1,2013,winter
83,남자 없이 잘 살아,미쓰에이,Independent Women pt.Ⅲ,2013.01.14.03,34875,1,2013,winter
84,아무나 (Feat. 길미),은지원,아무나,2013.01.14.03,7267,1,2013,winter
85,태양 아래서 (Feat. DC),배치기,4집 Part.2,2013.01.14.03,3928,1,2013,winter
86,하얀 겨울,"김범수, 박정현",하얀 겨울,2013.01.14.03,22109,1,2013,winter
87,조용필처럼,팬텀,Phantom Theory,2013.01.14.03,8870,1,2013,winter
88,아홉수,배치기,4집 Part.2,2013.01.14.03,6569,1,2013,winter
89,사랑이 다른 사랑으로 잊혀지네,하림,Whistle In A Maze,2013.01.14.03,72256,1,2013,winter
90,Young Girls,Bruno Mars,Unorthodox Jukebox,2013.01.14.03,16061,1,2013,winter
91,니 얼굴 떠올라 (Feat. 스윙스),별,보고싶다 OST Part.3,2013.01.14.03,11502,1,2013,winter
92,Mine,김재중,I,2013.01.14.03,5755,1,2013,winter
93,Ice Cream (Feat. Maboos),현아,MELTING,2013.01.14.03,19669,1,2013,winter
94,눈물나게 아름다운,"조권, 니엘 (틴탑), 지오 (G.O), 양요섭, 남우현",2012 SBS 가요대전 The Color Of K-Pop 'Dramatic Blue',2013.01.14.03,21279,1,2013,winter
95,마법의 성,멜로디데이 (MelodyDay),보고싶다 OST,2013.01.14.03,1826,1,2013,winter
96,One Kiss,김재중,One Kiss,2013.01.14.03,6817,1,2013,winter
97,사랑은 눈꽃처럼,XIA (준수),세상 어디에도 없는 착한남자 OST Part.1,2013.01.14.03,67307,1,2013,winter
98,너는 모른다,김남길,야왕 OST Part.1,2013.01.14.03,2148,1,2013,winter
99,돈 들어오면,"양요섭, 프리픽스",Look To Listen 3rd,2013.01.14.03,9660,1,2013,winter
100,서랍정리,빅마마,서랍정리,2013.01.14.03,2701,1,2013,winter
1,눈물샤워 (Feat. 에일리),배치기,4집 Part.2,2013.01.21.04,86642,1,2013,winter
2,I'm Sorry,CNBLUE (씨엔블루),Re:BLUE,2013.01.21.04,32812,1,2013,winter
3,I Got A Boy,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.01.21.04,59705,1,2013,winter
4,강북멋쟁이,정형돈,박명수의 어떤가요,2013.01.21.04,40048,1,2013,winter
5,싫다,백지영,싫다,2013.01.21.04,18589,1,2013,winter
6,눈물 (Feat. 유진 Of 더 씨야),리쌍,이단옆차기 프로젝트 Vol.02,2013.01.21.04,104511,1,2013,winter
7,시작이 좋아 (Feat. 강민희 Of 미스에스),버벌진트,시작이 좋아,2013.01.21.04,39500,1,2013,winter
8,모노드라마 (With 유승우),허각,LITTLE GIANT,2013.01.21.04,90033,1,2013,winter
9,되돌리다,이승기,숲,2013.01.21.04,159391,1,2013,winter
10,카페인 (Feat. 용준형 Of BEAST),양요섭,The First Collage,2013.01.21.04,81597,1,2013,winter
11,Goodbye To Romance,써니힐,Antique Romance,2013.01.21.04,74855,1,2013,winter
12,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),학교 OST Part.3,2013.01.21.04,38376,1,2013,winter
13,Special Girl (Feat. Bumkey),인피니트H,FLY HIGH,2013.01.21.04,47383,1,2013,winter
14,"Officially Missing You, Too","긱스 (Geeks), 소유 (SOYOU)",re;code Episode I,2013.01.21.04,113296,1,2013,winter
15,Dancing Queen,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.01.21.04,21788,1,2013,winter
16,하지 못한 말,노을,TIME FOR LOVE,2013.01.21.04,94778,1,2013,winter
17,이사람,"효린, 전효성, 현아, 니콜, 나나 (애프터스쿨)",2012 SBS 가요대전 The Color Of K-Pop 'Dazzling Red',2013.01.21.04,15751,1,2013,winter
18,놀아도,"케이윌, 차쿤",놀아도,2013.01.21.04,6056,1,2013,winter
19,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,Primary And The Messengers LP,2013.01.21.04,122766,1,2013,winter
20,매력있어,AKMU (악뮤),SBS K팝 스타 시즌2 '매력있어',2013.01.21.04,39235,1,2013,winter
21,Call Me Maybe,Carly Rae Jepsen,Call Me Maybe,2013.01.21.04,91189,1,2013,winter
22,반창꼬,노을,반창꼬,2013.01.21.04,32024,1,2013,winter
23,메뚜기월드,유재석,박명수의 어떤가요,2013.01.21.04,14794,1,2013,winter
24,보여줄게,에일리(Ailee),Invitation,2013.01.21.04,103229,1,2013,winter
25,24/7,2YOON (포미닛 투윤),Harvest Moon,2013.01.21.04,12294,1,2013,winter
26,나쁜 사람,JUNIEL,원앤원 (1&1),2013.01.21.04,45215,1,2013,winter
27,섹시 보이 (Feat. 영지),하하,박명수의 어떤가요,2013.01.21.04,9466,1,2013,winter
28,안아보자 (Feat. 정엽),제아,Just JeA,2013.01.21.04,12495,1,2013,winter
29,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)",2013.01.21.04,76045,1,2013,winter
30,행복하니 (Feat. 조현아 Of 어반자카파),배치기,4집 Part.2,2013.01.21.04,15812,1,2013,winter
31,TALK THAT,시크릿,TALK THAT,2013.01.21.04,12099,1,2013,winter
32,You＆I,먼데이 키즈 (Monday Kiz),You＆I,2013.01.21.04,11444,1,2013,winter
33,다리꼬지마,AKMU (악뮤),SBS K팝 스타 시즌2 '다리꼬지마',2013.01.21.04,43418,1,2013,winter
34,먼지가 되어,"로이킴, 정준영",슈퍼스타 K4 Top 12 Part.1,2013.01.21.04,61018,1,2013,winter
35,친구 아닌 남자로,이석훈,친구 아닌 남자로,2013.01.21.04,12797,1,2013,winter
36,바람기억,나얼,Principle Of My Soul,2013.01.21.04,222318,1,2013,winter
37,빗소리,B.A.P,빗소리,2013.01.21.04,13185,1,2013,winter
38,사랑은 이렇게,케이윌,청담동 앨리스 OST Part.4,2013.01.21.04,9912,1,2013,winter
39,신촌을 못가,포스트맨 (POSTMEN),신촌을 못가,2013.01.21.04,114068,1,2013,winter
40,귀여워 (With 권정열 Of 10cm),별,귀여워,2013.01.21.04,50666,1,2013,winter
41,다 잊었니,2BIC(투빅),다 잊었니,2013.01.21.04,7073,1,2013,winter
42,힐링이 필요해,로이킴,슈퍼스타K4 Top 12 Part.6,2013.01.21.04,38201,1,2013,winter
43,일 년째,지아,ANEMONE,2013.01.21.04,14191,1,2013,winter
44,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2013.01.21.04,171261,1,2013,winter
45,이러지마 제발 (Please Don't...),케이윌,The 3rd Album Part.1,2013.01.21.04,84348,1,2013,winter
46,소풍 (Feat. 윤하),소지섭,6시...운동장,2013.01.21.04,6342,1,2013,winter
47,일년전에,"ABLE (장현승), 정은지, 김남주 (에이핑크)",'A Cube' For Season # White,2013.01.21.04,16537,1,2013,winter
48,휘파람,로이킴,슈퍼스타 K4 Top 12 Part.2,2013.01.21.04,55462,1,2013,winter
49,돌스 (Dolls),나인뮤지스,DOLLS,2013.01.21.04,47836,1,2013,winter
50,All For You,"서인국, 정은지",응답하라 1997 Love Story Part 1,2013.01.21.04,197499,1,2013,winter
51,Officially Missing You,긱스 (Geeks),Officially Missing You,2013.01.21.04,199457,1,2013,winter
52,저녁 하늘,에일리(Ailee),Invitation,2013.01.21.04,192782,1,2013,winter
53,Sweet Dream,MFBTY,Sweet Dream,2013.01.21.04,5552,1,2013,winter
54,조용필처럼,팬텀,Phantom Theory,2013.01.21.04,8870,1,2013,winter
55,엄마를 닮았네,길,박명수의 어떤가요,2013.01.21.04,5929,1,2013,winter
56,똑같은 사랑 똑같은 이별,어반자카파,[02],2013.01.21.04,47851,1,2013,winter
57,걱정마쇼 (Feat. 우혜미 & Loptimist),배치기,4집 Part.2,2013.01.21.04,6632,1,2013,winter
58,IT'S OVER (Feat. 박보영),스피드,Superior SPEED,2013.01.21.04,3069,1,2013,winter
59,키다리 아저씨,백아연,청담동 앨리스 OST Part.3,2013.01.21.04,13074,1,2013,winter
60,미니마니모,타이니지,미니마니모,2013.01.21.04,4631,1,2013,winter
61,닐리리맘보,블락비 (Block B),BLOCKBUSTER,2013.01.21.04,60531,1,2013,winter
62,I Need You,"허각, 지아",I Need You,2013.01.21.04,131378,1,2013,winter
63,다 예뻐,"한선화, 영재",다 예뻐,2013.01.21.04,15011,1,2013,winter
64,돈암동 멜로디,레게 강 같은 평화,돈암동 멜로디,2013.01.21.04,3856,1,2013,winter
65,하얀 설레임 (White Love),"케이윌, 소유 (SOYOU), 정민",Starship Planet 2012 (스타쉽플래닛),2013.01.21.04,19212,1,2013,winter
66,Don't Go,디셈버,The Last Legacy,2013.01.21.04,6690,1,2013,winter
67,천국의 문 (Heaven's Door),에릭남 (Eric Nam),CLOUD 9,2013.01.21.04,32096,1,2013,winter
68,Suit & Tie (Feat. Jay-Z),Justin Timberlake,Suit & Tie (Feat. Jay-Z),2013.01.21.04,11318,1,2013,winter
69,그대가 잠든 사이,제아,Just JeA,2013.01.21.04,6332,1,2013,winter
70,이기적이야,알리 (ALi),이기적이야,2013.01.21.04,1834,1,2013,winter
71,말리꽃 (원곡가수 이승철),이정(J.Lee),'나는 가수다 2' 10월 B조 경연,2013.01.21.04,24712,1,2013,winter
72,니가 없을 때 (Feat. Zion.T),인피니트H,FLY HIGH,2013.01.21.04,23203,1,2013,winter
73,맘이 너무 아프다,신재,LOVE,2013.01.21.04,1062,1,2013,winter
74,크레용 (Crayon),G-DRAGON,One Of A Kind,2013.01.21.04,61688,1,2013,winter
75,그 사람 (원곡가수 이승철),The One (더원),'나는 가수다 2' 2012 가왕전 파이널,2013.01.21.04,4243,1,2013,winter
76,허수아비,이하이,허수아비,2013.01.21.04,40401,1,2013,winter
77,청개구리,김보경 (NEON),학교 OST Part.4,2013.01.21.04,8852,1,2013,winter
78,If You Love Me (Feat. 박재범),NS 윤지,If You Love Me (Feat. 박재범),2013.01.21.04,68383,1,2013,winter
79,지혈,옥주현,지혈,2013.01.21.04,1618,1,2013,winter
80,피어나,가인,Talk About S.,2013.01.21.04,66828,1,2013,winter
81,Father,YDG,Father,2013.01.21.04,3595,1,2013,winter
82,Young Girls,Bruno Mars,Unorthodox Jukebox,2013.01.21.04,16061,1,2013,winter
83,Missing You (Feat. 김윤아 Of 자우림),G-DRAGON,One Of A Kind,2013.01.21.04,124048,1,2013,winter
84,Yesterday,"정진운, L.Joe, 이준, HOYA(이호원), 이기광",2012 SBS 가요대전 The Color Of K-Pop 'Dynamic Black',2013.01.21.04,17274,1,2013,winter
85,있기 없기,달샤벳,있기 없기,2013.01.21.04,10917,1,2013,winter
86,스쳐간다,로이킴,스쳐간다,2013.01.21.04,23633,1,2013,winter
87,이별재회,프리스타일,이별재회,2013.01.21.04,3951,1,2013,winter
88,Express 999,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.01.21.04,23044,1,2013,winter
89,연애해볼까,박혜경,Song Bird 1,2013.01.21.04,1945,1,2013,winter
90,아홉수,배치기,4집 Part.2,2013.01.21.04,6569,1,2013,winter
91,슬픈약속 (Feat. 다비치),스피드,SPEED OF LIGHT,2013.01.21.04,4443,1,2013,winter
92,지우개 (Feat. Mellow),소지섭,6시...운동장,2013.01.21.04,2203,1,2013,winter
93,태양 아래서 (Feat. DC),배치기,4집 Part.2,2013.01.21.04,3928,1,2013,winter
94,사랑이 다른 사랑으로 잊혀지네,하림,Whistle In A Maze,2013.01.21.04,72256,1,2013,winter
95,사랑해요,정준하,박명수의 어떤가요,2013.01.21.04,5862,1,2013,winter
96,못해 (Feat. 개코 Of Dynamic Duo),인피니트H,FLY HIGH,2013.01.21.04,19031,1,2013,winter
97,"밤하늘의 별을 4 (With 푸름, 진영 Of 엠스트리트)",양정승,Cello,2013.01.21.04,10865,1,2013,winter
98,Mine,김재중,I,2013.01.21.04,5755,1,2013,winter
99,니 얼굴 떠올라 (Feat. 스윙스),별,보고싶다 OST Part.3,2013.01.21.04,11502,1,2013,winter
100,남자 없이 잘 살아,미쓰에이,Independent Women pt.Ⅲ,2013.01.21.04,34875,1,2013,winter
1,눈물 (Feat. 유진 Of 더 씨야),리쌍,이단옆차기 프로젝트 Vol.02,2013.01.28.05,104511,1,2013,winter
2,눈물샤워 (Feat. 에일리),배치기,4집 Part.2,2013.01.28.05,86642,1,2013,winter
3,모노드라마 (With 유승우),허각,LITTLE GIANT,2013.01.28.05,90033,1,2013,winter
4,안녕 나야,포맨 (4MEN),The 5th Album Vol.1 (실화),2013.01.28.05,46249,1,2013,winter
5,있다 없으니까 (Gone Not Around Any Longer),씨스타19,있다 없으니까,2013.01.28.05,57965,1,2013,winter
6,I'm Sorry,CNBLUE (씨엔블루),Re:BLUE,2013.01.28.05,32812,1,2013,winter
7,그런 너 (Disturbance),보아 (BoA),그런 너,2013.01.28.05,27072,1,2013,winter
8,I Got A Boy,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.01.28.05,59705,1,2013,winter
9,얼음꽃,에일리(Ailee),야왕 OST Part.2,2013.01.28.05,40139,1,2013,winter
10,강북멋쟁이,정형돈,박명수의 어떤가요,2013.01.28.05,40048,1,2013,winter
11,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),학교 OST Part.3,2013.01.28.05,38376,1,2013,winter
12,싫다,백지영,싫다,2013.01.28.05,18589,1,2013,winter
13,시작이 좋아 (Feat. 강민희 Of 미스에스),버벌진트,시작이 좋아,2013.01.28.05,39500,1,2013,winter
14,되돌리다,이승기,숲,2013.01.28.05,159391,1,2013,winter
15,카페인 (Feat. 용준형 Of BEAST),양요섭,The First Collage,2013.01.28.05,81597,1,2013,winter
16,Goodbye To Romance,써니힐,Antique Romance,2013.01.28.05,74855,1,2013,winter
17,Special Girl (Feat. Bumkey),인피니트H,FLY HIGH,2013.01.28.05,47383,1,2013,winter
18,"Officially Missing You, Too","긱스 (Geeks), 소유 (SOYOU)",re;code Episode I,2013.01.28.05,113296,1,2013,winter
19,지우개,알리 (ALi),지우개,2013.01.28.05,65647,1,2013,winter
20,하지 못한 말,노을,TIME FOR LOVE,2013.01.28.05,94778,1,2013,winter
21,이사람,"효린, 전효성, 현아, 니콜, 나나 (애프터스쿨)",2012 SBS 가요대전 The Color Of K-Pop 'Dazzling Red',2013.01.28.05,15751,1,2013,winter
22,Call Me Maybe,Carly Rae Jepsen,Call Me Maybe,2013.01.28.05,91189,1,2013,winter
