rank,title,singer,album,date,like
41,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2019.12.23.04,438895
53,너를 만나,폴킴,너를 만나,2019.12.23.04,328645
64,Paris in the Rain,Lauv,I met you when I was 18. (the playlist),2019.12.23.04,312915
72,봄날,방탄소년단,YOU NEVER WALK ALONE,2019.12.23.04,561706
76,주저하는 연인들을 위해,잔나비,전설,2019.12.23.04,416857
83,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,2019.12.23.04,144693
86,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2019.12.23.04,320257
88,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2019.12.23.04,79477
90,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,2019.12.23.04,73545
4,그날처럼,장덕철,그날처럼,2018.01.01.01,261616
5,선물,멜로망스,Moonlight,2018.01.01.01,359013
16,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.01.01.01,188277
18,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.01.01.01,243094
19,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.01.01.01,376412
20,그리워하다,비투비,Brother Act.,2018.01.01.01,318071
26,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.01.01.01,246443
31,밤편지,아이유,밤편지,2018.01.01.01,473558
33,한숨,이하이,SEOULITE,2018.01.01.01,287371
35,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.01.01.01,366322
36,노력,박원,1/24,2018.01.01.01,207705
37,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.01.01.01,561706
38,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.01.01.01,293290
52,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.01.01.01,189008
61,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.01.01.01,255679
62,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.01.01.01,131791
76,피 땀 눈물,방탄소년단,WINGS,2018.01.01.01,276387
89,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2018.01.01.01,180205
90,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2018.01.01.01,265321
91,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.01.01.01,119592
94,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2018.01.01.01,171261
1,그날처럼,장덕철,그날처럼,2018.01.08.02,261616
5,선물,멜로망스,Moonlight,2018.01.08.02,359013
18,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.01.08.02,376412
20,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.01.08.02,188277
22,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.01.08.02,243094
23,그리워하다,비투비,Brother Act.,2018.01.08.02,318071
31,밤편지,아이유,밤편지,2018.01.08.02,473558
33,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.01.08.02,366322
34,한숨,이하이,SEOULITE,2018.01.08.02,287371
37,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.01.08.02,561706
38,노력,박원,1/24,2018.01.08.02,207705
41,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.01.08.02,293290
43,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.01.08.02,246443
48,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.01.08.02,189008
64,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.01.08.02,131791
65,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.01.08.02,255679
78,피 땀 눈물,방탄소년단,WINGS,2018.01.08.02,276387
92,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.01.08.02,119592
100,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2018.01.08.02,265321
1,그날처럼,장덕철,그날처럼,2018.01.15.03,261616
6,선물,멜로망스,Moonlight,2018.01.15.03,359013
19,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.01.15.03,376412
22,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.01.15.03,188277
23,그리워하다,비투비,Brother Act.,2018.01.15.03,318071
25,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.01.15.03,243094
27,밤편지,아이유,밤편지,2018.01.15.03,473558
34,한숨,이하이,SEOULITE,2018.01.15.03,287371
36,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.01.15.03,366322
37,노력,박원,1/24,2018.01.15.03,207705
38,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.01.15.03,561706
44,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.01.15.03,189008
46,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.01.15.03,293290
56,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.01.15.03,246443
61,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.01.15.03,131791
66,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.01.15.03,255679
78,피 땀 눈물,방탄소년단,WINGS,2018.01.15.03,276387
95,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.01.15.03,119592
1,그날처럼,장덕철,그날처럼,2018.01.22.04,261616
6,선물,멜로망스,Moonlight,2018.01.22.04,359013
22,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.01.22.04,376412
25,그리워하다,비투비,Brother Act.,2018.01.22.04,318071
26,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.01.22.04,188277
28,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.01.22.04,243094
31,밤편지,아이유,밤편지,2018.01.22.04,473558
38,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.01.22.04,189008
39,노력,박원,1/24,2018.01.22.04,207705
41,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.01.22.04,366322
43,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.01.22.04,561706
45,한숨,이하이,SEOULITE,2018.01.22.04,287371
49,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.01.22.04,293290
63,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.01.22.04,131791
65,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.01.22.04,255679
73,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.01.22.04,246443
77,피 땀 눈물,방탄소년단,WINGS,2018.01.22.04,276387
94,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.01.22.04,119592
2,그날처럼,장덕철,그날처럼,2018.01.29.01,261616
8,선물,멜로망스,Moonlight,2018.01.29.01,359013
21,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.01.29.01,376412
25,그리워하다,비투비,Brother Act.,2018.01.29.01,318071
30,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.01.29.01,243094
31,밤편지,아이유,밤편지,2018.01.29.01,473558
32,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.01.29.01,188277
36,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.01.29.01,189008
41,노력,박원,1/24,2018.01.29.01,207705
42,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.01.29.01,366322
43,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.01.29.01,561706
52,한숨,이하이,SEOULITE,2018.01.29.01,287371
53,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.01.29.01,293290
65,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.01.29.01,255679
67,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.01.29.01,131791
74,피 땀 눈물,방탄소년단,WINGS,2018.01.29.01,276387
85,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.01.29.01,246443
90,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.01.29.01,119592
2,그날처럼,장덕철,그날처럼,2018.02.05.02,261616
9,선물,멜로망스,Moonlight,2018.02.05.02,359013
24,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.02.05.02,376412
27,그리워하다,비투비,Brother Act.,2018.02.05.02,318071
30,밤편지,아이유,밤편지,2018.02.05.02,473558
31,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.02.05.02,189008
35,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.02.05.02,243094
39,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.02.05.02,188277
40,노력,박원,1/24,2018.02.05.02,207705
41,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.02.05.02,366322
42,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.02.05.02,561706
56,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.02.05.02,293290
58,한숨,이하이,SEOULITE,2018.02.05.02,287371
66,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.02.05.02,131791
69,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.02.05.02,255679
81,피 땀 눈물,방탄소년단,WINGS,2018.02.05.02,276387
94,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.02.05.02,119592
3,그날처럼,장덕철,그날처럼,2018.02.12.03,261616
8,선물,멜로망스,Moonlight,2018.02.12.03,359013
21,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.02.12.03,376412
27,그리워하다,비투비,Brother Act.,2018.02.12.03,318071
28,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.02.12.03,189008
32,밤편지,아이유,밤편지,2018.02.12.03,473558
36,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.02.12.03,243094
40,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.02.12.03,561706
41,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.02.12.03,366322
42,노력,박원,1/24,2018.02.12.03,207705
44,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.02.12.03,188277
56,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.02.12.03,293290
66,한숨,이하이,SEOULITE,2018.02.12.03,287371
67,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.02.12.03,131791
75,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.02.12.03,255679
81,피 땀 눈물,방탄소년단,WINGS,2018.02.12.03,276387
96,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.02.12.03,119592
4,그날처럼,장덕철,그날처럼,2018.02.19.04,261616
8,선물,멜로망스,Moonlight,2018.02.19.04,359013
21,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.02.19.04,376412
25,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.02.19.04,189008
29,그리워하다,비투비,Brother Act.,2018.02.19.04,318071
31,밤편지,아이유,밤편지,2018.02.19.04,473558
34,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.02.19.04,243094
41,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.02.19.04,561706
42,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.02.19.04,188277
43,노력,박원,1/24,2018.02.19.04,207705
45,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.02.19.04,366322
55,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.02.19.04,293290
65,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.02.19.04,131791
70,한숨,이하이,SEOULITE,2018.02.19.04,287371
79,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.02.19.04,255679
82,피 땀 눈물,방탄소년단,WINGS,2018.02.19.04,276387
90,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.02.19.04,119592
3,그날처럼,장덕철,그날처럼,2018.02.26.01,261616
8,선물,멜로망스,Moonlight,2018.02.26.01,359013
22,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.02.26.01,189008
23,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.02.26.01,376412
26,그리워하다,비투비,Brother Act.,2018.02.26.01,318071
32,밤편지,아이유,밤편지,2018.02.26.01,473558
37,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.02.26.01,243094
39,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.02.26.01,561706
42,노력,박원,1/24,2018.02.26.01,207705
45,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.02.26.01,366322
47,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.02.26.01,188277
51,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.02.26.01,131791
55,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.02.26.01,293290
73,한숨,이하이,SEOULITE,2018.02.26.01,287371
78,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.02.26.01,255679
83,피 땀 눈물,방탄소년단,WINGS,2018.02.26.01,276387
89,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.02.26.01,119592
4,그날처럼,장덕철,그날처럼,2018.03.05.02,261616
12,선물,멜로망스,Moonlight,2018.03.05.02,359013
24,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.03.05.02,243094
26,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.03.05.02,189008
29,그리워하다,비투비,Brother Act.,2018.03.05.02,318071
32,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.03.05.02,376412
34,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.03.05.02,293290
36,밤편지,아이유,밤편지,2018.03.05.02,473558
43,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.03.05.02,561706
46,노력,박원,1/24,2018.03.05.02,207705
49,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.03.05.02,366322
54,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.03.05.02,131791
62,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.03.05.02,188277
82,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.03.05.02,255679
87,한숨,이하이,SEOULITE,2018.03.05.02,287371
89,피 땀 눈물,방탄소년단,WINGS,2018.03.05.02,276387
97,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.03.05.02,119592
6,그날처럼,장덕철,그날처럼,2018.03.12.03,261616
12,선물,멜로망스,Moonlight,2018.03.12.03,359013
25,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.03.12.03,189008
26,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.03.12.03,243094
31,그리워하다,비투비,Brother Act.,2018.03.12.03,318071
33,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.03.12.03,376412
35,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.03.12.03,293290
36,밤편지,아이유,밤편지,2018.03.12.03,473558
41,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.03.12.03,561706
48,노력,박원,1/24,2018.03.12.03,207705
51,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.03.12.03,366322
56,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.03.12.03,131791
64,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.03.12.03,188277
86,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.03.12.03,345227
87,피 땀 눈물,방탄소년단,WINGS,2018.03.12.03,276387
88,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.03.12.03,255679
99,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.03.12.03,119592
6,그날처럼,장덕철,그날처럼,2018.03.19.04,261616
14,선물,멜로망스,Moonlight,2018.03.19.04,359013
27,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.03.19.04,189008
28,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.03.19.04,243094
34,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.03.19.04,293290
35,그리워하다,비투비,Brother Act.,2018.03.19.04,318071
36,밤편지,아이유,밤편지,2018.03.19.04,473558
38,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.03.19.04,376412
43,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.03.19.04,561706
48,노력,박원,1/24,2018.03.19.04,207705
51,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.03.19.04,366322
60,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.03.19.04,131791
73,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.03.19.04,188277
80,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.03.19.04,345227
88,피 땀 눈물,방탄소년단,WINGS,2018.03.19.04,276387
95,어디에도,엠씨더맥스 (M.C the MAX),pathos,2018.03.19.04,255679
100,여보세요,뉴이스트,THE SECOND MINI ALBUM '여보세요',2018.03.19.04,119592
7,그날처럼,장덕철,그날처럼,2018.03.26.05,261616
12,선물,멜로망스,Moonlight,2018.03.26.05,359013
27,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.03.26.05,189008
31,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.03.26.05,243094
38,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.03.26.05,293290
39,밤편지,아이유,밤편지,2018.03.26.05,473558
40,그리워하다,비투비,Brother Act.,2018.03.26.05,318071
41,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.03.26.05,376412
44,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.03.26.05,345227
46,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.03.26.05,561706
53,노력,박원,1/24,2018.03.26.05,207705
57,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.03.26.05,366322
61,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.03.26.05,131791
76,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2018.03.26.05,234205
79,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.03.26.05,188277
82,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.03.26.05,438895
91,봄이 좋냐??,10CM,3.2,2018.03.26.05,191568
93,피 땀 눈물,방탄소년단,WINGS,2018.03.26.05,276387
8,그날처럼,장덕철,그날처럼,2018.04.02.01,261616
16,선물,멜로망스,Moonlight,2018.04.02.01,359013
28,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.04.02.01,189008
32,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.04.02.01,345228
35,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.04.02.01,243094
41,밤편지,아이유,밤편지,2018.04.02.01,473558
42,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.04.02.01,293290
43,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.04.02.01,376412
44,그리워하다,비투비,Brother Act.,2018.04.02.01,318071
46,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.04.02.01,561706
54,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2018.04.02.01,234205
56,노력,박원,1/24,2018.04.02.01,207705
61,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.04.02.01,131791
64,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.04.02.01,366322
65,봄이 좋냐??,10CM,3.2,2018.04.02.01,191568
71,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.04.02.01,438895
85,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.04.02.01,188277
11,그날처럼,장덕철,그날처럼,2018.04.09.02,261616
18,선물,멜로망스,Moonlight,2018.04.09.02,359013
27,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.04.09.02,189008
42,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.04.09.02,243094
44,밤편지,아이유,밤편지,2018.04.09.02,473558
48,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.04.09.02,376412
49,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.04.09.02,293290
51,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.04.09.02,345228
52,그리워하다,비투비,Brother Act.,2018.04.09.02,318071
53,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.04.09.02,561706
56,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.04.09.02,438895
61,노력,박원,1/24,2018.04.09.02,207705
66,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.04.09.02,131791
67,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.04.09.02,366322
68,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2018.04.09.02,234205
76,봄이 좋냐??,10CM,3.2,2018.04.09.02,191568
79,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.04.09.02,188277
13,그날처럼,장덕철,그날처럼,2018.04.16.03,261616
18,선물,멜로망스,Moonlight,2018.04.16.03,359013
31,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.04.16.03,189008
42,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.04.16.03,438895
47,밤편지,아이유,밤편지,2018.04.16.03,473558
49,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.04.16.03,243094
51,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.04.16.03,376412
53,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.04.16.03,293290
55,그리워하다,비투비,Brother Act.,2018.04.16.03,318071
57,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.04.16.03,561706
65,노력,박원,1/24,2018.04.16.03,207705
67,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.04.16.03,366322
69,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.04.16.03,131791
70,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.04.16.03,345228
74,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.04.16.03,188277
77,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2018.04.16.03,234205
80,봄이 좋냐??,10CM,3.2,2018.04.16.03,191568
13,그날처럼,장덕철,그날처럼,2018.04.23.04,261616
19,선물,멜로망스,Moonlight,2018.04.23.04,359013
31,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.04.23.04,189008
32,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.04.23.04,438895
41,밤편지,아이유,밤편지,2018.04.23.04,473558
46,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.04.23.04,376412
49,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.04.23.04,243094
54,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.04.23.04,293290
55,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.04.23.04,561706
57,그리워하다,비투비,Brother Act.,2018.04.23.04,318071
58,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.04.23.04,188277
66,노력,박원,1/24,2018.04.23.04,207705
70,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.04.23.04,366322
71,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.04.23.04,131791
85,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.04.23.04,345228
87,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2018.04.23.04,234205
98,봄이 좋냐??,10CM,3.2,2018.04.23.04,191568
15,그날처럼,장덕철,그날처럼,2018.04.30.01,261616
19,선물,멜로망스,Moonlight,2018.04.30.01,359013
32,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.04.30.01,189008
33,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.04.30.01,438895
42,밤편지,아이유,밤편지,2018.04.30.01,473558
48,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.04.30.01,376412
54,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.04.30.01,293290
55,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.04.30.01,243094
56,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.04.30.01,561706
59,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.04.30.01,188277
63,그리워하다,비투비,Brother Act.,2018.04.30.01,318071
68,노력,박원,1/24,2018.04.30.01,207705
71,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.04.30.01,366322
73,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.04.30.01,131791
98,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2018.04.30.01,345228
12,그날처럼,장덕철,그날처럼,2018.05.07.02,261616
20,선물,멜로망스,Moonlight,2018.05.07.02,359013
26,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.05.07.02,438895
30,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.05.07.02,189008
38,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.05.07.02,376412
41,밤편지,아이유,밤편지,2018.05.07.02,473558
48,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.05.07.02,561706
53,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.05.07.02,293290
54,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.05.07.02,188277
59,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.05.07.02,243094
63,그리워하다,비투비,Brother Act.,2018.05.07.02,318071
66,노력,박원,1/24,2018.05.07.02,207705
70,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.05.07.02,366322
75,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.05.07.02,131791
12,그날처럼,장덕철,그날처럼,2018.05.14.03,261616
21,선물,멜로망스,Moonlight,2018.05.14.03,359013
23,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.05.14.03,438895
27,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.05.14.03,189008
30,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.05.14.03,376412
