rank,title,singer,album,date,like,year,month,day,week,season
76,꽃송이가,버스커 버스커,버스커 버스커 1집,2016.03.21.04,102898,2016,3,21,4,0
81,24시간,Make Some Noise,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.21.04,15231,2016,3,21,4,0
82,덕수궁 돌담길의 봄 (Feat. 10cm),윤아 (YOONA),덕수궁 돌담길의 봄 - SM STATION,2016.03.21.04,29083,2016,3,21,4,0
84,너 라는 계절,서인국,너 라는 계절,2016.03.21.04,25064,2016,3,21,4,0
88,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.03.21.04,56759,2016,3,21,4,0
92,자장가를 활용한 신곡,장범준,장범준 2집,2016.03.21.04,8160,2016,3,21,4,0
96,키스,장범준,장범준 2집,2016.03.21.04,5706,2016,3,21,4,0
98,스토커,10CM,3.0,2016.03.21.04,283193,2016,3,21,4,0
99,귀여운 여자,장범준,장범준 2집,2016.03.21.04,7268,2016,3,21,4,0
1,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.03.28.05,72206,2016,3,28,5,0
3,You Are My Everything,거미,태양의 후예 OST Part.4,2016.03.28.05,144218,2016,3,28,5,0
4,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.03.28.05,123772,2016,3,28,5,0
5,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.03.28.05,91338,2016,3,28,5,0
9,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.03.28.05,62854,2016,3,28,5,0
10,봄이 좋냐??,10CM,3.2,2016.03.28.05,191569,2016,3,28,5,0
11,몇 년 후에,블락비 (Block B),몇 년 후에,2016.03.28.05,63611,2016,3,28,5,0
15,빗속으로,장범준,장범준 2집,2016.03.28.05,29706,2016,3,28,5,0
16,한숨,이하이,SEOULITE,2016.03.28.05,287371,2016,3,28,5,0
17,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.28.05,95473,2016,3,28,5,0
19,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.28.05,34197,2016,3,28,5,0
22,봄비,장범준,장범준 2집,2016.03.28.05,53316,2016,3,28,5,0
25,사랑에 빠져요 (금세 사랑에 빠지는),장범준,장범준 2집,2016.03.28.05,19488,2016,3,28,5,0
26,With You,린,태양의 후예 OST Part.7,2016.03.28.05,28050,2016,3,28,5,0
30,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.28.05,27598,2016,3,28,5,0
33,손잡아 줘요,이하이,SEOULITE,2016.03.28.05,49087,2016,3,28,5,0
34,그녀가 웃었죠,장범준,장범준 2집,2016.03.28.05,11554,2016,3,28,5,0
35,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.03.28.05,234205,2016,3,28,5,0
37,봄날의 기억,비투비,Remember that,2016.03.28.05,114204,2016,3,28,5,0
38,떠나야만해,장범준,장범준 2집,2016.03.28.05,16263,2016,3,28,5,0
40,홍대와 건대 사이,장범준,장범준 2집,2016.03.28.05,33270,2016,3,28,5,0
41,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.03.28.05,79706,2016,3,28,5,0
46,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.03.28.05,91932,2016,3,28,5,0
49,Don't Matter,화려강산,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.28.05,19388,2016,3,28,5,0
53,7월 7일 (One Of These Nights),Red Velvet (레드벨벳),The Velvet - The 2nd Mini Album,2016.03.28.05,70295,2016,3,28,5,0
54,예쁘잖아,기리보이,예쁘잖아,2016.03.28.05,121783,2016,3,28,5,0
55,꽃송이가,버스커 버스커,버스커 버스커 1집,2016.03.28.05,102898,2016,3,28,5,0
56,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.03.28.05,177245,2016,3,28,5,0
57,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.03.28.05,51963,2016,3,28,5,0
60,애태우는 여자,장범준,장범준 2집,2016.03.28.05,6792,2016,3,28,5,0
61,사실은 (The Truth Is),박재범,사실은 (The Truth Is),2016.03.28.05,31512,2016,3,28,5,0
62,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.03.28.05,56759,2016,3,28,5,0
67,여수 밤바다,버스커 버스커,버스커 버스커 1집,2016.03.28.05,158070,2016,3,28,5,0
73,무지개 (Feat. 윤닭 Of 오브로젝트),스탠딩 에그,The Artist Diary Project Part.12,2016.03.28.05,53087,2016,3,28,5,0
76,자장가를 활용한 신곡,장범준,장범준 2집,2016.03.28.05,8160,2016,3,28,5,0
79,귀여운 여자,장범준,장범준 2집,2016.03.28.05,7268,2016,3,28,5,0
80,24시간,Make Some Noise,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.28.05,15231,2016,3,28,5,0
86,스토커,10CM,3.0,2016.03.28.05,283193,2016,3,28,5,0
88,키스,장범준,장범준 2집,2016.03.28.05,5706,2016,3,28,5,0
89,보일 듯 말 듯,"유주 (YUJU), 선율",보일 듯 말 듯,2016.03.28.05,16719,2016,3,28,5,0
90,밤을 지워가네,장범준,장범준 2집,2016.03.28.05,11066,2016,3,28,5,0
92,담배,장범준,장범준 2집,2016.03.28.05,7385,2016,3,28,5,0
94,다시 산다면,김필,기억 OST Part.1,2016.03.28.05,15596,2016,3,28,5,0
95,WORLD TOUR (비행) (Feat. MINO of WINNER),이하이,SEOULITE,2016.03.28.05,39362,2016,3,28,5,0
97,8만원 (2015. 3.),블랙넛 (Black Nut),ㅍㅍㅍ,2016.03.28.05,8315,2016,3,28,5,0
98,너 내게로 와라,"Homme (창민, 이현)",너 내게로 와라,2016.03.28.05,8278,2016,3,28,5,0
1,봄이 좋냐??,10CM,3.2,2016.04.04.01,191569,2016,4,4,1,0
3,You Are My Everything,거미,태양의 후예 OST Part.4,2016.04.04.01,144218,2016,4,4,1,0
4,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.04.04.01,72206,2016,4,4,1,0
5,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.04.04.01,123772,2016,4,4,1,0
6,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.04.04.01,91338,2016,4,4,1,0
8,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.04.04.01,63407,2016,4,4,1,0
14,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.04.01,95473,2016,4,4,1,0
15,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.04.04.01,62854,2016,4,4,1,0
16,몇 년 후에,블락비 (Block B),몇 년 후에,2016.04.04.01,63611,2016,4,4,1,0
18,한숨,이하이,SEOULITE,2016.04.04.01,287371,2016,4,4,1,0
19,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.04.01,34197,2016,4,4,1,0
20,빗속으로,장범준,장범준 2집,2016.04.04.01,29706,2016,4,4,1,0
22,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.04.04.01,79706,2016,4,4,1,0
25,With You,린,태양의 후예 OST Part.7,2016.04.04.01,28050,2016,4,4,1,0
26,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.04.04.01,49279,2016,4,4,1,0
32,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.04.04.01,234205,2016,4,4,1,0
33,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.04.01,27598,2016,4,4,1,0
34,봄비,장범준,장범준 2집,2016.04.04.01,53316,2016,4,4,1,0
36,기대해도 좋은 날,마마무 (Mamamoo),LG G5 & Friends OST,2016.04.04.01,26929,2016,4,4,1,0
37,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.04.04.01,29639,2016,4,4,1,0
38,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.04.04.01,40734,2016,4,4,1,0
40,사랑에 빠져요 (금세 사랑에 빠지는),장범준,장범준 2집,2016.04.04.01,19488,2016,4,4,1,0
41,손잡아 줘요,이하이,SEOULITE,2016.04.04.01,49087,2016,4,4,1,0
43,봄날의 기억,비투비,Remember that,2016.04.04.01,114204,2016,4,4,1,0
46,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.04.04.01,91932,2016,4,4,1,0
48,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.04.04.01,177245,2016,4,4,1,0
51,홍대와 건대 사이,장범준,장범준 2집,2016.04.04.01,33270,2016,4,4,1,0
54,그녀가 웃었죠,장범준,장범준 2집,2016.04.04.01,11554,2016,4,4,1,0
56,Don't Matter,화려강산,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.04.01,19388,2016,4,4,1,0
58,이렇게 예뻤나 (YOU'RE SO FINE),CNBLUE (씨엔블루),BLUEMING,2016.04.04.01,22308,2016,4,4,1,0
59,꽃송이가,버스커 버스커,버스커 버스커 1집,2016.04.04.01,102898,2016,4,4,1,0
60,스토커,10CM,3.0,2016.04.04.01,283193,2016,4,4,1,0
61,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.04.04.01,56759,2016,4,4,1,0
62,예쁘잖아,기리보이,예쁘잖아,2016.04.04.01,121783,2016,4,4,1,0
64,떠나야만해,장범준,장범준 2집,2016.04.04.01,16263,2016,4,4,1,0
67,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.04.04.01,51963,2016,4,4,1,0
68,여수 밤바다,버스커 버스커,버스커 버스커 1집,2016.04.04.01,158070,2016,4,4,1,0
69,7월 7일 (One Of These Nights),Red Velvet (레드벨벳),The Velvet - The 2nd Mini Album,2016.04.04.01,70295,2016,4,4,1,0
83,24시간,Make Some Noise,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.04.01,15231,2016,4,4,1,0
84,무지개 (Feat. 윤닭 Of 오브로젝트),스탠딩 에그,The Artist Diary Project Part.12,2016.04.04.01,53087,2016,4,4,1,0
85,사실은 (The Truth Is),박재범,사실은 (The Truth Is),2016.04.04.01,31512,2016,4,4,1,0
89,니꺼내꺼,2BIC(투빅),니꺼내꺼,2016.04.04.01,10057,2016,4,4,1,0
90,너 내게로 와라,"Homme (창민, 이현)",너 내게로 와라,2016.04.04.01,8278,2016,4,4,1,0
94,보일 듯 말 듯,"유주 (YUJU), 선율",보일 듯 말 듯,2016.04.04.01,16719,2016,4,4,1,0
95,애태우는 여자,장범준,장범준 2집,2016.04.04.01,6792,2016,4,4,1,0
96,일기장,이승철,일기장,2016.04.04.01,6774,2016,4,4,1,0
97,니가 보인다,"버나드 박, 혜림 (원더걸스)",니가 보인다,2016.04.04.01,6093,2016,4,4,1,0
98,제발,어쿠스틱 콜라보,"나에게 너무 슬픈, 봄사랑",2016.04.04.01,20829,2016,4,4,1,0
100,Oasis (Feat. ZICO),Crush,Oasis,2016.04.04.01,154987,2016,4,4,1,0
1,봄이 좋냐??,10CM,3.2,2016.04.11.02,191569,2016,4,11,2,0
3,You Are My Everything,거미,태양의 후예 OST Part.4,2016.04.11.02,144218,2016,4,11,2,0
4,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.04.11.02,123772,2016,4,11,2,0
5,Toy,블락비 (Block B),Blooming Period,2016.04.11.02,131039,2016,4,11,2,0
6,How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.04.11.02,73910,2016,4,11,2,0
7,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.04.11.02,72206,2016,4,11,2,0
8,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.04.11.02,91338,2016,4,11,2,0
14,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.04.11.02,63407,2016,4,11,2,0
15,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.04.11.02,40734,2016,4,11,2,0
17,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.11.02,95473,2016,4,11,2,0
18,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.04.11.02,49279,2016,4,11,2,0
19,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.04.11.02,79706,2016,4,11,2,0
21,한숨,이하이,SEOULITE,2016.04.11.02,287371,2016,4,11,2,0
22,몇 년 후에,블락비 (Block B),몇 년 후에,2016.04.11.02,63611,2016,4,11,2,0
23,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.04.11.02,62854,2016,4,11,2,0
24,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.11.02,34197,2016,4,11,2,0
26,With You,린,태양의 후예 OST Part.7,2016.04.11.02,28050,2016,4,11,2,0
30,빗속으로,장범준,장범준 2집,2016.04.11.02,29706,2016,4,11,2,0
37,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.04.11.02,234205,2016,4,11,2,0
38,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.04.11.02,29639,2016,4,11,2,0
40,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.11.02,27598,2016,4,11,2,0
43,봄날의 기억,비투비,Remember that,2016.04.11.02,114204,2016,4,11,2,0
44,제주도의 푸른 밤,태연 (TAEYEON),밴드 고맙삼다,2016.04.11.02,103110,2016,4,11,2,0
45,손잡아 줘요,이하이,SEOULITE,2016.04.11.02,49087,2016,4,11,2,0
46,봄비,장범준,장범준 2집,2016.04.11.02,53316,2016,4,11,2,0
47,Walkin' In The Rain,블락비 (Block B),Blooming Period,2016.04.11.02,39393,2016,4,11,2,0
48,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.04.11.02,91932,2016,4,11,2,0
49,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.04.11.02,177245,2016,4,11,2,0
50,스토커,10CM,3.0,2016.04.11.02,283193,2016,4,11,2,0
53,기대해도 좋은 날,마마무 (Mamamoo),LG G5 & Friends OST,2016.04.11.02,26929,2016,4,11,2,0
55,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.04.11.02,51963,2016,4,11,2,0
57,사랑에 빠져요 (금세 사랑에 빠지는),장범준,장범준 2집,2016.04.11.02,19488,2016,4,11,2,0
59,살아있네,박진영,Still Alive,2016.04.11.02,10396,2016,4,11,2,0
60,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐),복면가왕 54회,2016.04.11.02,22641,2016,4,11,2,0
62,사랑이었다 (Song By 태일),블락비 (Block B),Blooming Period,2016.04.11.02,59950,2016,4,11,2,0
66,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.04.11.02,56759,2016,4,11,2,0
70,질투 (Duet. 키썸),유성은,질투 (Duet. 키썸),2016.04.11.02,21488,2016,4,11,2,0
71,예쁘잖아,기리보이,예쁘잖아,2016.04.11.02,121783,2016,4,11,2,0
72,Don't Matter,화려강산,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.11.02,19388,2016,4,11,2,0
74,홍대와 건대 사이,장범준,장범준 2집,2016.04.11.02,33270,2016,4,11,2,0
76,이렇게 예뻤나 (YOU'RE SO FINE),CNBLUE (씨엔블루),BLUEMING,2016.04.11.02,22308,2016,4,11,2,0
79,꽃송이가,버스커 버스커,버스커 버스커 1집,2016.04.11.02,102898,2016,4,11,2,0
87,그녀가 웃었죠,장범준,장범준 2집,2016.04.11.02,11554,2016,4,11,2,0
90,7월 7일 (One Of These Nights),Red Velvet (레드벨벳),The Velvet - The 2nd Mini Album,2016.04.11.02,70295,2016,4,11,2,0
91,여수 밤바다,버스커 버스커,버스커 버스커 1집,2016.04.11.02,158070,2016,4,11,2,0
92,니꺼내꺼,2BIC(투빅),니꺼내꺼,2016.04.11.02,10057,2016,4,11,2,0
93,24시간,Make Some Noise,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.11.02,15231,2016,4,11,2,0
94,NO눈치 (Feat. Crush),샘김 (Sam Kim),I AM SAM,2016.04.11.02,25358,2016,4,11,2,0
95,무지개 (Feat. 윤닭 Of 오브로젝트),스탠딩 에그,The Artist Diary Project Part.12,2016.04.11.02,53087,2016,4,11,2,0
97,떠나야만해,장범준,장범준 2집,2016.04.11.02,16263,2016,4,11,2,0
98,사랑의 바보,더 넛츠 (The NuTs),The Nuts,2016.04.11.02,111006,2016,4,11,2,0
1,하늘바라기 (Feat. 하림),정은지,Dream,2016.04.18.03,171129,2016,4,18,3,0
2,봄이 좋냐??,10CM,3.2,2016.04.18.03,191569,2016,4,18,3,0
3,How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.04.18.03,73910,2016,4,18,3,0
5,You Are My Everything,거미,태양의 후예 OST Part.4,2016.04.18.03,144218,2016,4,18,3,0
6,Toy,블락비 (Block B),Blooming Period,2016.04.18.03,131039,2016,4,18,3,0
7,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.04.18.03,123772,2016,4,18,3,0
9,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.04.18.03,91338,2016,4,18,3,0
10,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.04.18.03,72206,2016,4,18,3,0
13,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.04.18.03,79706,2016,4,18,3,0
16,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.04.18.03,40734,2016,4,18,3,0
18,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.04.18.03,63407,2016,4,18,3,0
19,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.18.03,95473,2016,4,18,3,0
20,한숨,이하이,SEOULITE,2016.04.18.03,287371,2016,4,18,3,0
21,몇 년 후에,블락비 (Block B),몇 년 후에,2016.04.18.03,63611,2016,4,18,3,0
22,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.04.18.03,49279,2016,4,18,3,0
27,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.18.03,34197,2016,4,18,3,0
29,With You,린,태양의 후예 OST Part.7,2016.04.18.03,28050,2016,4,18,3,0
31,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.04.18.03,62854,2016,4,18,3,0
34,1년 365일 (Feat. 거미),바이브,Repeat,2016.04.18.03,17031,2016,4,18,3,0
35,MY STAR,이하이,SEOULITE,2016.04.18.03,32971,2016,4,18,3,0
40,빗속으로,장범준,장범준 2집,2016.04.18.03,29706,2016,4,18,3,0
42,네가 손짓해주면,Apink (에이핑크),네가 손짓해주면,2016.04.18.03,26082,2016,4,18,3,0
44,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.04.18.03,29639,2016,4,18,3,0
45,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.04.18.03,234205,2016,4,18,3,0
46,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.18.03,27598,2016,4,18,3,0
47,스토커,10CM,3.0,2016.04.18.03,283193,2016,4,18,3,0
48,손잡아 줘요,이하이,SEOULITE,2016.04.18.03,49087,2016,4,18,3,0
49,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.04.18.03,91932,2016,4,18,3,0
50,봄날의 기억,비투비,Remember that,2016.04.18.03,114204,2016,4,18,3,0
53,Walkin' In The Rain,블락비 (Block B),Blooming Period,2016.04.18.03,39393,2016,4,18,3,0
56,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.04.18.03,177245,2016,4,18,3,0
58,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.04.18.03,51963,2016,4,18,3,0
59,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.04.18.03,56759,2016,4,18,3,0
62,제주도의 푸른 밤,태연 (TAEYEON),밴드 고맙삼다,2016.04.18.03,103110,2016,4,18,3,0
63,봄비,장범준,장범준 2집,2016.04.18.03,53316,2016,4,18,3,0
72,기대해도 좋은 날,마마무 (Mamamoo),LG G5 & Friends OST,2016.04.18.03,26929,2016,4,18,3,0
73,다이너마이트,VIXX (빅스),Zelos,2016.04.18.03,28778,2016,4,18,3,0
74,사랑이었다 (Song By 태일),블락비 (Block B),Blooming Period,2016.04.18.03,59950,2016,4,18,3,0
75,예쁘잖아,기리보이,예쁘잖아,2016.04.18.03,121783,2016,4,18,3,0
76,사랑의 바보,더 넛츠 (The NuTs),The Nuts,2016.04.18.03,111006,2016,4,18,3,0
79,이렇게 예뻤나 (YOU'RE SO FINE),CNBLUE (씨엔블루),BLUEMING,2016.04.18.03,22308,2016,4,18,3,0
80,나비무덤,테이크 (TAKE),To Girl,2016.04.18.03,56820,2016,4,18,3,0
81,질투 (Duet. 키썸),유성은,질투 (Duet. 키썸),2016.04.18.03,21488,2016,4,18,3,0
82,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐),복면가왕 54회,2016.04.18.03,22641,2016,4,18,3,0
85,살아있네,박진영,Still Alive,2016.04.18.03,10396,2016,4,18,3,0
86,사랑에 빠져요 (금세 사랑에 빠지는),장범준,장범준 2집,2016.04.18.03,19488,2016,4,18,3,0
88,Don't Matter,화려강산,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.18.03,19388,2016,4,18,3,0
89,안봐도 비디오 (Feat. BOBBY),이하이,SEOULITE,2016.04.18.03,20873,2016,4,18,3,0
92,그녀를 찾아주세요,더 네임,In The Name Of Love (The Name Best & New),2016.04.18.03,69260,2016,4,18,3,0
93,어린애(愛),"쀼 (육성재, 조이)",어린愛,2016.04.18.03,27829,2016,4,18,3,0
94,사랑은 바람처럼,정은지,Dream,2016.04.18.03,15411,2016,4,18,3,0
98,홍대와 건대 사이,장범준,장범준 2집,2016.04.18.03,33270,2016,4,18,3,0
99,문 열어봐 (Here I am),예성 (YESUNG),Here I am - The 1st Mini Album,2016.04.18.03,20486,2016,4,18,3,0
2,하늘바라기 (Feat. 하림),정은지,Dream,2016.04.25.04,171129,2016,4,25,4,0
3,봄이 좋냐??,10CM,3.2,2016.04.25.04,191569,2016,4,25,4,0
5,Toy,블락비 (Block B),Blooming Period,2016.04.25.04,131039,2016,4,25,4,0
6,You Are My Everything,거미,태양의 후예 OST Part.4,2016.04.25.04,144218,2016,4,25,4,0
7,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,내 입술 따뜻한 커피처럼,2016.04.25.04,75099,2016,4,25,4,0
8,말해! 뭐해?,케이윌,태양의 후예 OST Part.6,2016.04.25.04,123772,2016,4,25,4,0
9,How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.04.25.04,73910,2016,4,25,4,0
12,사랑하자,SG 워너비,태양의 후예 OST Part.8,2016.04.25.04,79706,2016,4,25,4,0
14,다시 너를,"매드클라운, 김나영",태양의 후예 OST Part.5,2016.04.25.04,91338,2016,4,25,4,0
16,사랑에 빠졌죠 (당신만이),장범준,장범준 2집,2016.04.25.04,72206,2016,4,25,4,0
19,"그대, 바람이 되어",엠씨더맥스 (M.C the MAX),태양의 후예 OST Part.9,2016.04.25.04,40734,2016,4,25,4,0
21,한숨,이하이,SEOULITE,2016.04.25.04,287371,2016,4,25,4,0
22,같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.25.04,95473,2016,4,25,4,0
23,너도 (Feat. Cha Cha Malone),로꼬,너도,2016.04.25.04,63407,2016,4,25,4,0
25,1년 365일 (Feat. 거미),바이브,Repeat,2016.04.25.04,17031,2016,4,25,4,0
28,몇 년 후에,블락비 (Block B),몇 년 후에,2016.04.25.04,63611,2016,4,25,4,0
31,썸타 (Lil' Something),"첸 (CHEN), 헤이즈 (Heize), 바이브",썸타 (Lil' Something) - SM STATION,2016.04.25.04,49279,2016,4,25,4,0
32,Yum-Yum (얌얌),7 go up,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.25.04,34197,2016,4,25,4,0
35,MY STAR,이하이,SEOULITE,2016.04.25.04,32971,2016,4,25,4,0
36,With You,린,태양의 후예 OST Part.7,2016.04.25.04,28050,2016,4,25,4,0
39,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,장범준 2집,2016.04.25.04,62854,2016,4,25,4,0
40,Crush,아이오아이 (I.O.I),PRODUCE 101 - Crush,2016.04.25.04,29639,2016,4,25,4,0
44,Destiny (나의 지구),러블리즈,A New Trilogy,2016.04.25.04,42977,2016,4,25,4,0
45,예쁘다,세븐틴 (SEVENTEEN),SEVENTEEN 1st Album First 'LOVE&LETTER',2016.04.25.04,158049,2016,4,25,4,0
47,스토커,10CM,3.0,2016.04.25.04,283193,2016,4,25,4,0
48,Don't Cry (우리 동네 음악대장),하현우 (국카스텐),복면가왕 50회,2016.04.25.04,51963,2016,4,25,4,0
49,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,2016.04.25.04,91932,2016,4,25,4,0
51,빗속으로,장범준,장범준 2집,2016.04.25.04,29706,2016,4,25,4,0
52,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2016.04.25.04,234205,2016,4,25,4,0
54,손잡아 줘요,이하이,SEOULITE,2016.04.25.04,49087,2016,4,25,4,0
55,Fingertips,Pinkrush,PRODUCE 101 - 35 Girls 5 Concepts,2016.04.25.04,27598,2016,4,25,4,0
57,Walkin' In The Rain,블락비 (Block B),Blooming Period,2016.04.25.04,39393,2016,4,25,4,0
60,우연히 봄,"로꼬, 유주 (YUJU)",냄새를 보는 소녀 OST Part.2,2016.04.25.04,177245,2016,4,25,4,0
63,Good For You,에릭남 (Eric Nam),INTERVIEW,2016.04.25.04,56759,2016,4,25,4,0
64,봄날의 기억,비투비,Remember that,2016.04.25.04,114204,2016,4,25,4,0
65,나비무덤,테이크 (TAKE),To Girl,2016.04.25.04,56820,2016,4,25,4,0
68,이 노래가 끝나면 (Feat. DAVII),용준형,이 노래가 끝나면,2016.04.25.04,17469,2016,4,25,4,0
70,제주도의 푸른 밤,태연 (TAEYEON),밴드 고맙삼다,2016.04.25.04,103110,2016,4,25,4,0
71,커플,젝스키스,Special,2016.04.25.04,70515,2016,4,25,4,0
73,홍대에 가면,홍대광,홍대에 가면,2016.04.25.04,11355,2016,4,25,4,0
76,네가 손짓해주면,Apink (에이핑크),네가 손짓해주면,2016.04.25.04,26082,2016,4,25,4,0
78,다이너마이트,VIXX (빅스),Zelos,2016.04.25.04,28778,2016,4,25,4,0
79,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐),복면가왕 54회,2016.04.25.04,22641,2016,4,25,4,0
82,사랑의 바보,더 넛츠 (The NuTs),The Nuts,2016.04.25.04,111006,2016,4,25,4,0
83,너의 목소리,먼데이 키즈 (Monday Kiz),너의 목소리,2016.04.25.04,6745,2016,4,25,4,0
84,사랑이었다 (Song By 태일),블락비 (Block B),Blooming Period,2016.04.25.04,59950,2016,4,25,4,0
86,봄비,장범준,장범준 2집,2016.04.25.04,53316,2016,4,25,4,0
87,질투 (Duet. 키썸),유성은,질투 (Duet. 키썸),2016.04.25.04,21488,2016,4,25,4,0
